timestep,E_power_sum,D_power_sum,num_airy,r0_ref
420,15426927.35572497,12105542.852307972,1,0.01
440,7496955.1809035875,19526704.37345271,1,0.01
460,5089897.51131783,76529768.62360364,1,0.01
480,26587692.750385348,22859896.724723704,1,0.01
500,14114378.230595266,21749956.14446932,1,0.01
520,3363381.770213048,18593528.004204184,1,0.01
540,21437156.746666543,19575560.598522767,1,0.01
560,19830851.8571226,36532187.44155501,1,0.01
580,30971338.26732092,39451593.96461116,1,0.01
600,41927369.29675573,38871887.01200615,1,0.01
620,5444393.835601892,19737685.20266943,1,0.01
640,24408193.423495773,34944882.381428644,1,0.01
660,41491170.99880685,50569015.32747492,1,0.01
680,40351527.12710146,22627075.813934624,1,0.01
700,17503428.41619979,16391074.63400662,1,0.01
720,36478988.636639774,12625414.97459804,1,0.01
740,18228500.03060747,51036117.690014616,1,0.01
760,29618232.750978593,50495942.34193105,1,0.01
780,64261507.466051914,44977093.780876905,1,0.01
0,198549243.92493668,198549243.92493668,1,0.05
20,188964469.72524685,210346223.1160261,1,0.05
40,193004286.05013043,198930968.630016,1,0.05
60,123621489.29708856,167574086.66933286,1,0.05
80,128071737.55254248,200543804.1830662,1,0.05
100,161062030.02179846,159753818.5285365,1,0.05
120,186586830.80317533,183628188.8049127,1,0.05
140,180883153.6948837,208370406.52954045,1,0.05
160,217461507.62166905,224083876.21152377,1,0.05
180,212782682.93645325,226637494.46077383,1,0.05
200,157614321.03659695,205119789.75303876,1,0.05
220,116278207.33441208,175471263.03457612,1,0.05
240,94702880.92305696,203414023.4789171,1,0.05
260,196964255.5059781,212908935.4814269,1,0.05
280,205876947.9780313,222121792.38224757,1,0.05
300,149093215.97544706,142929187.9195095,1,0.05
320,186172480.63516143,185087457.40479875,1,0.05
340,221992826.32778564,221799543.69501463,1,0.05
360,162405824.7238378,208260812.87644145,1,0.05
380,208299233.79141963,219631909.516167,1,0.05
400,217861486.0898697,224799381.9910048,1,0.05
420,148195366.53601712,198714698.32012537,1,0.05
440,215440432.69788036,220679996.0291159,1,0.05
460,171564101.97782218,198116755.35904655,1,0.05
480,181551616.7678972,188531337.18399552,1,0.05
500,120664061.54227404,187808031.24622044,1,0.05
520,203672340.28251696,207175902.1011961,1,0.05
540,206976085.76603487,209299522.25796255,1,0.05
560,189452714.19743848,208861314.899163,1,0.05
580,161914153.5167409,166453886.03393704,1,0.05
600,110427046.7483093,185302797.7116286,1,0.05
620,209634883.7343737,207299303.70168477,1,0.05
640,154799539.25762796,202907287.54254588,1,0.05
660,163586573.7671672,208962935.29515263,1,0.05
680,188608315.1479035,204912477.7177345,1,0.05
700,193925830.97482997,197367544.4559514,1,0.05
720,174713147.9131308,210266035.702577,1,0.05
740,202187992.24827492,196790988.7392303,1,0.05
760,192478508.49522957,191472690.5877915,1,0.05
780,205970199.1480284,215818984.13867605,1,0.05
0,96605876.59665713,96605876.59665713,1,0.03
20,149888513.5403072,178612616.216718,1,0.03
40,112482839.67254214,163889982.30490476,1,0.03
60,109180124.06287938,160281894.68713313,1,0.03
80,174235609.9223246,166591129.65633488,1,0.03
100,189306697.00712347,191113449.93975973,1,0.03
120,144590336.8730812,169876749.36966655,1,0.03
140,110240602.32309967,158702160.5867198,1,0.03
160,101494964.22797462,131265211.62254468,1,0.03
180,181480899.8512895,188385186.2262928,1,0.03
200,163426968.86785936,167489283.60503244,1,0.03
220,157329144.46431386,174380728.09580702,1,0.03
240,162432349.52627495,168139907.69254327,1,0.03
260,139304674.68625593,145348477.33746624,1,0.03
280,98898126.46613134,160117139.42056704,1,0.03
300,121455968.49217504,113698146.0491132,1,0.03
320,160955353.80360276,173233676.9861096,1,0.03
340,54706582.83893207,133929598.8859722,1,0.03
360,135703414.10103005,157219223.65055412,1,0.03
380,144581290.44941664,180407389.67216015,1,0.03
400,33703775.33210067,85618952.77797212,1,0.03
420,143159155.15363955,156464779.05085862,1,0.03
440,158920690.500825,195894367.01650327,1,0.03
460,149528995.47522,170279241.97180256,1,0.03
480,131732229.95282814,145267076.4100641,1,0.03
500,134217019.57578447,166931317.57212743,1,0.03
520,126062194.38045588,174380527.91111577,1,0.03
540,84974481.21088651,76271707.45404837,1,0.03
560,72572991.40477034,136995561.12890184,1,0.03
580,82031288.88887833,87514927.97675216,1,0.03
600,84577398.87369978,117092958.92543368,1,0.03
620,122612699.7339217,133059814.41699795,1,0.03
640,140941862.0350383,181950891.99937952,1,0.03
660,32126564.059355453,117856696.89438064,1,0.03
680,123884791.54220758,171443849.01848936,1,0.03
700,204288683.79211473,185060877.11640453,1,0.03
720,89561151.23120427,181739257.0707836,1,0.03
740,69350191.69540761,177657061.2943579,1,0.03
760,124703529.7409308,157144192.28823328,1,0.03
780,88440911.97618532,113564917.58681484,1,0.03
0,197691258.3549845,197691258.3549845,1,0.07
20,187787296.0474049,184712746.11107388,1,0.07
40,209536836.23370188,219183153.24642745,1,0.07
60,175323884.30000702,219218603.33147565,1,0.07
80,136764987.0902992,176192498.95632213,1,0.07
100,200397318.03868225,210137969.0166927,1,0.07
120,210519470.83912867,231833106.1958319,1,0.07
140,177949616.97498775,194893995.51232368,1,0.07
160,221069167.69880033,215083941.28035292,1,0.07
180,181456217.21010032,206549920.426297,1,0.07
200,191541717.9872986,212111925.30135617,1,0.07
220,193837773.57899135,194217703.20097277,1,0.07
240,209297644.9034553,211121279.10729185,1,0.07
260,170182062.811852,184191480.54712585,1,0.07
280,106093177.62312658,149843746.9879788,1,0.07
300,179796181.11676753,210093937.9676045,1,0.07
320,207084845.3598156,234076269.00084215,1,0.07
340,221441053.6219681,223120547.94713807,1,0.07
360,182964515.5271823,224772027.5609274,1,0.07
380,224242369.014233,222517511.0374084,1,0.07
400,192588000.49858648,204832997.2687466,1,0.07
420,225630773.80054432,227048898.9392078,1,0.07
440,191638200.59998944,219131146.52390856,1,0.07
460,208978635.63851425,228538147.2775435,1,0.07
480,226872815.84740895,230649709.30672947,1,0.07
500,207942411.70895088,213975697.15765315,1,0.07
520,197382833.89498997,205496429.76248956,1,0.07
540,198456914.701724,216988189.45940793,1,0.07
560,229549748.3432946,224431180.585316,1,0.07
580,216592942.70486885,221710768.9203464,1,0.07
600,191803457.77624533,208619379.15125397,1,0.07
620,222327765.667773,222342051.28559273,1,0.07
640,210463763.4763239,210725830.6436459,1,0.07
660,209744154.71227115,220311140.33905697,1,0.07
680,209068590.6600288,219448840.73887268,1,0.07
700,209664940.73252544,230422326.65296644,1,0.07
720,202780354.33144605,212908506.1153018,1,0.07
740,203453938.83721876,203451405.37040496,1,0.07
760,209662147.55819005,212930691.3703953,1,0.07
780,229311785.67374283,227382921.6813678,1,0.07
0,239689544.7482496,239689544.7482496,1,0.2
20,237849745.10385236,242522900.90648925,1,0.2
40,236816702.40179348,241199736.4272928,1,0.2
60,243269874.93652725,244536132.3664978,1,0.2
80,240817370.77357867,240906096.8753342,1,0.2
100,240972044.3649838,241517189.07234907,1,0.2
120,244185808.7739233,243464959.77866185,1,0.2
140,241688260.48031217,242149893.68178087,1,0.2
160,240083904.8724634,242593190.51493675,1,0.2
180,241139777.33807045,240839733.89561495,1,0.2
200,240533572.52222,239895788.2978425,1,0.2
220,241664575.14579457,239888299.93714,1,0.2
240,242796488.212951,242697972.6851291,1,0.2
260,242706667.1927097,242823465.31172535,1,0.2
280,239044321.66824275,240983588.84036624,1,0.2
300,237125993.56815177,239648808.60665405,1,0.2
320,240424378.80456665,241466410.63280547,1,0.2
340,243989635.04816157,243599616.2464333,1,0.2
360,241968072.25359735,242023341.21026313,1,0.2
380,239298250.38708168,237813702.46455556,1,0.2
400,241155009.985171,241282875.4260901,1,0.2
420,243385605.26474237,243740862.55672985,1,0.2
440,243524179.04696685,243559357.17497715,1,0.2
460,241129282.8342493,242413855.51945543,1,0.2
480,239912782.81685865,241576898.67646977,1,0.2
500,240475401.6253454,239652096.1058227,1,0.2
520,234755999.4000747,236368097.46120876,1,0.2
540,243851847.01933032,244533157.1054598,1,0.2
560,239505515.77674305,241879099.34545904,1,0.2
580,243820106.2534305,242802967.94198608,1,0.2
600,242221233.0108857,242999563.14405972,1,0.2
620,242246565.7503252,242944574.4709596,1,0.2
640,240924704.73986295,241909869.9988194,1,0.2
660,238557063.92399225,241852298.45944995,1,0.2
680,238032115.7758136,239285220.66505927,1,0.2
700,240954390.1704455,242520927.58935553,1,0.2
720,233466041.1913147,240333048.81885928,1,0.2
740,239877949.3445616,242439892.73982805,1,0.2
760,236719673.77793592,240067353.5451982,1,0.2
780,235147450.65661585,240833085.79438332,1,0.2
0,47889246.34461664,47889246.34461664,1,0.01
20,29189432.10353498,21295482.661341123,1,0.01
40,7278374.553621173,11245454.275934596,1,0.01
60,29286732.636701323,50712194.71261661,1,0.01
80,28860866.556803025,27423746.68395724,1,0.01
100,20138938.99575436,30488535.020225413,1,0.01
120,22228114.101211473,43403102.52280841,1,0.01
140,15861327.05159842,28170842.72336863,1,0.01
160,42708919.20799449,35928676.672254,1,0.01
180,26736722.954067174,49097629.1131702,1,0.01
200,19186293.4911563,47485758.975569144,1,0.01
220,13248447.865396202,23113183.473819993,1,0.01
240,18347385.907964427,56770291.58563274,1,0.01
260,10228542.184218029,30921883.251535963,1,0.01
280,41814027.920971155,57300135.34151544,1,0.01
300,21471142.30729881,51088348.16769251,1,0.01
320,17865383.954099283,22120323.743100736,1,0.01
340,41867570.24137692,36326541.1387018,1,0.01
360,34813243.2329334,44771294.83996978,1,0.01
380,29428105.35274678,28380587.58106213,1,0.01
400,56563291.18235509,26823216.74968142,1,0.01
420,28647942.43325652,40468293.80580445,1,0.01
440,28822631.276007403,28256145.09144465,1,0.01
460,19970678.8084813,31494189.71723853,1,0.01
480,14445393.018494766,22109551.587554015,1,0.01
500,34028998.9211413,35262504.05389228,1,0.01
520,23763236.220851276,37433452.756833605,1,0.01
540,13180121.828960303,23627728.31474993,1,0.01
560,26439493.453072693,25481153.341127813,1,0.01
580,11997134.426962662,62389562.08193973,1,0.01
600,16278643.018991,15080402.731106311,1,0.01
620,11350791.40749659,31845744.71246154,1,0.01
640,5448111.9669831395,22246673.96801745,1,0.01
660,9319736.41863856,16005940.1758974,1,0.01
680,7962766.883542748,45954717.176561765,1,0.01
700,5797621.203051018,78850704.0986337,1,0.01
720,7020938.581860388,13941080.962403003,1,0.01
740,3741016.062721111,19467384.68487231,1,0.01
760,8963749.729017988,17366327.21226863,1,0.01
780,22299019.080941822,26356166.348143894,1,0.01
0,170933224.77525818,170933224.77525818,1,0.05
20,217918189.2100759,224906814.16159028,1,0.05
40,163460554.4077409,194217804.487037,1,0.05
60,198649169.21016324,193709987.7243911,1,0.05
80,194547920.2041396,187539003.96399093,1,0.05
100,187450985.22867227,210992185.30731216,1,0.05
120,193818153.00743356,213123834.4369911,1,0.05
140,199477219.54385257,207794129.1354484,1,0.05
160,218983675.21053025,213938593.9944521,1,0.05
180,179015246.9795044,216974969.65393364,1,0.05
200,186075085.69495076,212608322.81262127,1,0.05
220,195607131.1118508,192321358.51900005,1,0.05
240,189569610.73551875,198758275.04365885,1,0.05
260,139244576.490479,161823360.7293407,1,0.05
280,187188027.10312927,197575928.2977717,1,0.05
300,181541741.34023947,185959208.55937284,1,0.05
320,170734534.2544676,213233555.30968887,1,0.05
340,214918050.17701548,221567560.94327587,1,0.05
360,210840723.32521057,208390804.94236028,1,0.05
380,218219451.2710042,221804272.33214712,1,0.05
400,185009616.4065749,202302124.19052643,1,0.05
420,181184147.42792425,206405594.96203172,1,0.05
440,205801160.7571653,205829086.62609425,1,0.05
460,126198889.4332948,172144960.53335306,1,0.05
480,116857111.01773742,185841747.1373403,1,0.05
500,213701287.20729455,217926625.22685143,1,0.05
520,151679801.7195753,203231247.395456,1,0.05
540,176434734.12348193,215752584.46821183,1,0.05
560,91895944.64207809,149117581.36090228,1,0.05
580,145971493.85606834,197234438.79841173,1,0.05
600,190256705.2930772,213245007.6213246,1,0.05
620,157069062.36085322,180050054.10671896,1,0.05
640,184356438.27401775,196123844.82344297,1,0.05
660,219431912.29810047,223623771.3153046,1,0.05
680,132039988.68494304,185332604.66340905,1,0.05
700,163746665.53117257,203887232.3010621,1,0.05
720,182848110.2966428,215353887.19608623,1,0.05
740,213865079.03371143,212012705.57114923,1,0.05
760,186825153.46118265,199178973.05110896,1,0.05
780,154352156.15521765,209281927.9585857,1,0.05
0,152272318.55547696,152272318.55547696,1,0.03
20,166145595.25571358,172753757.12030697,1,0.03
40,170667406.83521348,144195515.4902565,1,0.03
60,140076419.02909255,162345693.44452548,1,0.03
80,92029625.16674,169723414.84356397,1,0.03
100,151674588.22797152,179275389.8823982,1,0.03
120,103704655.52267502,165351953.8474344,1,0.03
140,164494228.9537619,170814224.41508204,1,0.03
160,142526860.87019855,172500545.9149706,1,0.03
180,169128515.5633404,176519835.03837013,1,0.03
200,140076277.16093796,161537799.30457896,1,0.03
220,138326089.2578199,151413300.21603143,1,0.03
240,155036533.8657241,166112826.7285625,1,0.03
260,193784438.7191918,181783439.3125025,1,0.03
280,184560087.2119169,177345230.93252,1,0.03
300,121268509.12106729,129348178.39856122,1,0.03
320,162298824.7052058,157804715.49746433,1,0.03
340,144187471.83436272,150144787.37063736,1,0.03
360,120833916.0490332,122397524.78398694,1,0.03
380,115028531.01622376,153381643.94708592,1,0.03
400,116706117.53461458,168007118.46016353,1,0.03
420,128266178.76043887,173742417.61969376,1,0.03
440,154376723.3682855,189102124.19539177,1,0.03
460,100114517.0581527,120764909.78517242,1,0.03
480,100426813.0353483,109574654.9106811,1,0.03
500,155747512.2125675,180387017.8165244,1,0.03
520,81405699.01152469,88823380.28403616,1,0.03
540,131922237.2421058,156566795.18675578,1,0.03
560,190721199.087499,201729059.01316935,1,0.03
580,172168117.4176006,186095421.39722693,1,0.03
600,105126694.08921252,129350193.79680668,1,0.03
620,127837497.52167816,154422535.38687253,1,0.03
640,51815516.37918879,146709135.35146615,1,0.03
660,88103236.69127175,153022383.69990584,1,0.03
680,42931890.60489327,196120812.8943642,1,0.03
700,42722248.407603696,141098484.4790591,1,0.03
720,89982189.2248202,128232623.59749392,1,0.03
740,192005245.59567383,188339967.7324793,1,0.03
760,165586625.54279917,189028422.991789,1,0.03
780,76353943.35571206,149069941.45827255,1,0.03
0,224187566.6194464,224187566.6194464,1,0.07
20,216282549.62740725,207399394.40056592,1,0.07
40,172439016.07465437,224934661.37567103,1,0.07
60,215181904.781916,224016760.46746564,1,0.07
80,211745490.44422853,223972263.62813085,1,0.07
100,161745609.4203471,225358250.0963915,1,0.07
120,185686042.59638363,199584297.82598045,1,0.07
140,214324911.1091429,213473040.96489012,1,0.07
160,199070032.88170812,225537083.415608,1,0.07
180,203259184.77968183,211924530.9705952,1,0.07
200,205083191.1770265,209804024.75068215,1,0.07
220,154793758.99842355,187948304.78679225,1,0.07
240,190021481.4009401,198869470.7637761,1,0.07
260,207239092.67421347,231593560.89747572,1,0.07
280,216117023.1843156,221388554.94568157,1,0.07
300,222202531.29286885,224531175.38254833,1,0.07
320,224684430.2980796,227867247.7221735,1,0.07
340,188406700.62789157,182110398.88219267,1,0.07
360,186020924.995275,206210438.5798115,1,0.07
380,205657546.90118897,217745661.75203663,1,0.07
400,164892151.83318618,229041488.54915327,1,0.07
420,225399406.3227177,228444149.10784945,1,0.07
440,178946709.14525622,203284427.2614485,1,0.07
460,205551830.36908287,208398308.5903017,1,0.07
480,182755639.3869564,172671349.49960414,1,0.07
500,179661153.66707408,179164013.2102059,1,0.07
520,184024985.5772569,214278894.9139656,1,0.07
540,202639676.22288796,202460231.48485672,1,0.07
560,190287174.91533524,182759235.78536996,1,0.07
580,195759910.45769343,222064447.630886,1,0.07
600,213107444.3490601,229231751.46222392,1,0.07
620,161685224.1481257,204477866.83361688,1,0.07
640,194569751.37459064,191190062.7239793,1,0.07
660,209477843.37338457,215880697.56862533,1,0.07
680,217459457.36571765,222809039.03937787,1,0.07
700,197762944.4467383,227464013.25403345,1,0.07
720,201636459.42533624,210381869.58601287,1,0.07
740,187815925.8658422,228555722.5519666,1,0.07
760,220718443.4834385,223438941.7378195,1,0.07
780,195075042.18544728,224120840.9792092,1,0.07
0,238240486.86687863,238240486.86687863,1,0.2
20,220357656.59472683,239561830.07259265,1,0.2
40,231416105.55394292,238613426.1863011,1,0.2
60,241177736.54927295,242329366.98447156,1,0.2
80,239788246.44422576,243386278.7976216,1,0.2
100,237812208.2157929,241315918.41547403,1,0.2
120,239812964.2359206,241659423.19846213,1,0.2
140,231515073.9365784,235085328.995551,1,0.2
160,237442613.50183064,241821419.67397797,1,0.2
180,222454923.77985063,236757609.0795799,1,0.2
200,242295783.774184,241209222.90145025,1,0.2
220,236566522.82938775,241000570.2747657,1,0.2
240,242307046.4435805,243350835.88449356,1,0.2
260,241707622.30577844,242179210.059129,1,0.2
280,240475497.26083335,239946245.192893,1,0.2
300,242563435.3974023,243686006.66896695,1,0.2
320,241192100.3121777,240695810.46924236,1,0.2
340,243254888.76494,243960133.66461617,1,0.2
360,243006641.3289996,243228880.66277203,1,0.2
380,236512695.9025545,243010713.2783785,1,0.2
400,238406390.77813,240595225.39098665,1,0.2
